2020-12-13 18:05:35;6410405085436;Hedelmät ja vihannekset;Pirkka suomalainen ruusukaali 300g;9,97/kg
2020-12-13 18:05:35;6408641199345;Hedelmät ja vihannekset;Pirkka keittojuurekset 300 g;6,63/kg
2020-12-13 18:05:35;2000505600000;Hedelmät ja vihannekset;Verigreippi;2,09/kg
2020-12-13 18:05:35;6405628331019;Hedelmät ja vihannekset;Lapinpuikula peruna 2kg Suomi;2,50/kg
2020-12-13 18:05:35;2000624300003;Hedelmät ja vihannekset;Fenkoli ulkomainen;3,49/kg
2020-12-13 18:05:35;6410405197276;Hedelmät ja vihannekset;Pirkka luomu rucola 65g;30,62/kg
2020-12-13 18:05:35;2000606200000;Hedelmät ja vihannekset;Porkkana multa Suomi;1,89/kg
2020-12-13 18:05:35;6410405238238;Hedelmät ja vihannekset;Pirkka suomalainen salaattisekoitus 160g;15,56/kg
2020-12-13 18:05:35;6430043632120-N109;Hedelmät ja vihannekset;Tuorepuristettu appelsiinimehu 0,99l;4,54/l
2020-12-13 18:05:35;2000625700000;Hedelmät ja vihannekset;Terttutomaatti punainen ulkomainen;2,99/kg
2020-12-13 18:05:35;8712785000282;Hedelmät ja vihannekset;Kevätsipulinippu 120g pakattu;11,58/kg
2020-12-13 18:05:35;6415350015149;Hedelmät ja vihannekset;Lehtikaali vihreä 200g Suomi 1lk;13,75/kg
2020-12-13 18:05:35;2000545300007;Hedelmät ja vihannekset;Kiivi keltainen;7,49/kg
2020-12-13 18:05:35;6410405244123;Hedelmät ja vihannekset;Pirkka vihreä pitkä papu 250g;12,76/kg
2020-12-13 18:05:35;2000326600005;Hedelmät ja vihannekset;Pirkka syöntikypsä mango 1lk;4,99/kg
2020-12-13 18:05:35;6410405109859;Hedelmät ja vihannekset;Pirkka suomalainen banaanisalottisipuli 350g 2 lk;5,11/kg
2020-12-13 18:05:35;6415350000718;Hedelmät ja vihannekset;Porkkana 500g luomu Suomi 1lk;3,78/kg
2020-12-13 18:05:35;6410405103338;Hedelmät ja vihannekset;Pirkka Luomu makea suippopaprika 175g 1 lk;15,94/kg
2020-12-13 18:05:35;6410405075796;Hedelmät ja vihannekset;Pirkka bataattisose 400g;8,98/kg
2020-12-13 18:05:35;6410405198259;Hedelmät ja vihannekset;Pirkka Cosmopolitan 225g Espanja 1lk;7,78/kg
2020-12-13 18:05:35;6408400000448;Hedelmät ja vihannekset;Hapankaali 400g Rasilainen;5,98/kg
2020-12-13 18:05:35;6410405070746;Hedelmät ja vihannekset;Ruusukaali 400g 1 lk;6,88/kg
2020-12-13 18:05:35;6410405080929;Hedelmät ja vihannekset;Pirkka Toscana salaattisekoitus 150g;16,60/kg
2020-12-13 18:05:35;6416075931271;Hedelmät ja vihannekset;Helmitomaatti oranssi pikari 200g;19,95/kg
2020-12-13 18:05:35;6415350001333;Hedelmät ja vihannekset;Sipuli 500g luomu Suomi 2lk;3,78/kg
2020-12-13 18:05:35;2000611000008;Hedelmät ja vihannekset;Punakaali Suomi;2,99/kg
2020-12-13 18:05:35;6410405052100;Hedelmät ja vihannekset;Pirkka Luomu porkkanasose 500 g;5,58/kg
2020-12-13 18:05:35;6410405198600;Hedelmät ja vihannekset;Pirkka Parhaat guacamoledippi 150g;16,60/kg
2020-12-13 18:05:35;6410405123367;Hedelmät ja vihannekset;Pirkka suomalainen viljelty ruskea herkkusieni 200g;14,95/kg
2020-12-13 18:05:35;2000608100001;Hedelmät ja vihannekset;Paprika oranssi ulkomainen;4,79/kg
2020-12-13 18:05:35;6410405038555;Hedelmät ja vihannekset;Pirkka hapankaali 400 g;5,73/kg
2020-12-13 18:05:35;2000517100000;Hedelmät ja vihannekset;Omena Geneva Early Suomi;3,49/kg
2020-12-13 18:05:35;6410405123473;Hedelmät ja vihannekset;Pirkka sesonkisalaattisekoitus 200g;15,95/kg
2020-12-13 18:05:35;8412187000025;Hedelmät ja vihannekset;Valkosipuli 100g Espanja 1lk;8,90/kg
2020-12-13 18:05:35;2000608000004;Hedelmät ja vihannekset;Paprika vihreä ulkomainen;3,99/kg
